,host_id,number_of_reviews,neighbourhood_cleansed,host_acceptance_rate,host_response_rate,room_type,amenities,price,host_verifications,bathrooms_text,description,host_name,id,number,type,listing_id
5031,44767737,131,3e Arrondissement,84%,100%,Private room,19,45.0,"['email', 'phone']",1 shared bath,1000.0,Florence,30205410,1.0,shared bath,30205410
5033,40479805,9,5e Arrondissement,24%,60%,Shared room,26,120.0,"['email', 'phone']",1 shared bath,482.0,Marie,30216624,1.0,shared bath,30216624
5034,2145574,15,9e Arrondissement,76%,100%,Private room,22,155.0,"['email', 'phone']",1 private bath,964.0,Jean-Maxime,30222802,1.0,private bath,30222802
5035,156931871,3,1er Arrondissement,40%,100%,Entire home/apt,13,116.0,"['email', 'phone']",1 bath,1000.0,Adrien,30228353,1.0,bath,30228353
5037,28439302,29,5e Arrondissement,100%,93%,Entire home/apt,16,90.0,"['email', 'phone']",1 bath,960.0,Brice,30240372,1.0,bath,30240372
5040,227121910,9,4e Arrondissement,99%,100%,Private room,40,200.0,"['email', 'phone']",1 shared bath,1000.0,Cécile,30245754,1.0,shared bath,30245754
5041,227036900,15,3e Arrondissement,0%,100%,Entire home/apt,22,55.0,"['email', 'phone']",1 bath,484.0,Kevin,30245916,1.0,bath,30245916
5042,112671428,26,6e Arrondissement,100%,100%,Entire home/apt,30,62.0,"['email', 'phone']",1 bath,1000.0,Frédéric,30247215,1.0,bath,30247215
5044,10123439,1,1er Arrondissement,40%,100%,Entire home/apt,29,215.0,"['email', 'phone']",1 bath,909.0,Emeline  & Yoann,30250592,1.0,bath,30250592
5053,8776733,19,7e Arrondissement,50%,50%,Entire home/apt,31,83.0,"['email', 'phone']",1 bath,1000.0,Camille,30277012,1.0,bath,30277012
5054,32049684,176,4e Arrondissement,100%,100%,Entire home/apt,44,82.0,"['email', 'phone']",1 bath,1000.0,Jane,30277360,1.0,bath,30277360
5055,47788295,6,8e Arrondissement,75%,100%,Entire home/apt,31,100.0,"['email', 'phone']",1 bath,670.0,Yara,30278647,1.0,bath,30278647
5058,227426620,168,5e Arrondissement,99%,100%,Entire home/apt,21,113.0,"['email', 'phone']",1 bath,1000.0,Marc,30281612,1.0,bath,30281612
5059,87967619,1,5e Arrondissement,0%,100%,Entire home/apt,16,189.0,"['email', 'phone']",1 bath,633.0,Camil,30283304,1.0,bath,30283304
5064,65628565,38,8e Arrondissement,94%,100%,Private room,29,41.0,"['email', 'phone', 'work_email']",1 private bath,464.0,Chloé,30290078,1.0,private bath,30290078
5066,227578716,54,4e Arrondissement,0%,100%,Entire home/apt,14,75.0,"['email', 'phone']",1 bath,536.0,Leo,30301262,1.0,bath,30301262
5067,108441586,129,2e Arrondissement,94%,100%,Entire home/apt,33,134.0,"['email', 'phone']",1 bath,1000.0,Gabin,30303224,1.0,bath,30303224
5072,34930459,30,2e Arrondissement,27%,100%,Entire home/apt,25,58.0,"['email', 'phone']",1 bath,543.0,Charlotte,30308858,1.0,bath,30308858
5073,31392702,17,7e Arrondissement,75%,50%,Entire home/apt,38,60.0,"['email', 'phone']",1 bath,1000.0,Thibault,30310746,1.0,bath,30310746
5075,22048594,92,2e Arrondissement,97%,100%,Entire home/apt,27,100.0,"['email', 'phone']",1 bath,677.0,Arthur,30313527,1.0,bath,30313527
5078,192812471,40,8e Arrondissement,94%,90%,Entire home/apt,40,56.0,"['email', 'phone']",1 bath,909.0,Bernard,30335743,1.0,bath,30335743
5080,103520942,13,5e Arrondissement,100%,100%,Entire home/apt,26,79.0,"['email', 'phone']",1 bath,783.0,Luca,30340194,1.0,bath,30340194
5081,369826491,30,1er Arrondissement,97%,98%,Entire home/apt,23,112.0,"['email', 'phone']",1 bath,1000.0,WeHost,30342602,1.0,bath,30342602
5085,10827051,30,3e Arrondissement,100%,100%,Entire home/apt,74,75.0,"['email', 'phone']",1 bath,685.0,Antoine,30362832,1.0,bath,30362832
5090,10046607,85,5e Arrondissement,96%,100%,Entire home/apt,36,130.0,"['email', 'phone']",1 bath,1000.0,Laure,30370129,1.0,bath,30370129
5091,17174657,31,1er Arrondissement,94%,100%,Entire home/apt,48,140.0,"['email', 'phone']",1.5 baths,1000.0,Sophie,30371215,1.5,baths,30371215
5097,69222840,12,3e Arrondissement,81%,100%,Entire home/apt,28,72.0,"['email', 'phone', 'work_email']",1 bath,1000.0,Yves,30387656,1.0,bath,30387656
5105,10046607,164,5e Arrondissement,96%,100%,Entire home/apt,27,130.0,"['email', 'phone']",1 bath,560.0,Laure,30396003,1.0,bath,30396003
5107,211105895,12,2e Arrondissement,46%,100%,Entire home/apt,33,350.0,"['email', 'phone']",2 baths,567.0,Audrey,30400471,2.0,baths,30400471
5109,369826491,74,3e Arrondissement,97%,98%,Entire home/apt,26,43.0,"['email', 'phone']",1 bath,1000.0,WeHost,30410747,1.0,bath,30410747
5110,228351921,23,6e Arrondissement,100%,100%,Entire home/apt,30,70.0,"['email', 'phone']",1 bath,809.0,Jocelyne,30412671,1.0,bath,30412671
5111,68048804,7,9e Arrondissement,68%,90%,Entire home/apt,37,75.0,"['email', 'phone']",1 bath,581.0,Basile,30414451,1.0,bath,30414451
5115,38625343,3,2e Arrondissement,33%,100%,Private room,13,92.0,"['email', 'phone']",1 private bath,250.0,Elsa,30416470,1.0,private bath,30416470
5118,93105156,45,8e Arrondissement,59%,100%,Entire home/apt,25,77.0,"['email', 'phone']",1 bath,792.0,Elo,30417653,1.0,bath,30417653
5126,45742457,202,5e Arrondissement,100%,100%,Entire home/apt,24,185.0,"['email', 'phone']",1.5 baths,577.0,Oliver Et Pauline,30431956,1.5,baths,30431956
5130,12139531,4,3e Arrondissement,17%,100%,Private room,28,58.0,"['email', 'phone']",1.5 baths,762.0,Yoann,30436527,1.5,baths,30436527
5132,20527378,21,7e Arrondissement,93%,100%,Private room,24,43.0,"['email', 'phone', 'work_email']",1 private bath,1000.0,Nicolas,30439480,1.0,private bath,30439480
5137,219210616,14,8e Arrondissement,100%,100%,Private room,42,40.0,"['email', 'phone']",1 bath,937.0,Laurent,30458785,1.0,bath,30458785
5138,151121569,17,7e Arrondissement,77%,100%,Private room,23,30.0,"['email', 'phone']",1 shared bath,390.0,Dominique,30461884,1.0,shared bath,30461884
5142,21284250,262,3e Arrondissement,100%,100%,Entire home/apt,39,73.0,"['email', 'phone', 'work_email']",1 bath,1000.0,Hervé,30466615,1.0,bath,30466615
5155,22412650,118,7e Arrondissement,93%,98%,Entire home/apt,27,60.0,"['email', 'phone']",1 bath,730.0,Axel,30494624,1.0,bath,30494624
5158,228895101,57,1er Arrondissement,100%,100%,Entire home/apt,19,51.0,"['email', 'phone']",1 bath,696.0,Kati,30498866,1.0,bath,30498866
5165,104989858,15,9e Arrondissement,83%,100%,Entire home/apt,34,71.0,"['email', 'phone']",1 bath,813.0,Ana,30502357,1.0,bath,30502357
5168,75892894,0,1er Arrondissement,99%,100%,Entire home/apt,13,350.0,"['email', 'phone']",2 baths,402.0,Remi,30504066,2.0,baths,30504066
5169,101268564,12,3e Arrondissement,33%,67%,Entire home/apt,10,45.0,"['email', 'phone']",1 bath,490.0,Michel,30506208,1.0,bath,30506208
5172,31809389,9,5e Arrondissement,42%,75%,Private room,33,35.0,"['email', 'phone']",1 shared bath,270.0,Sophie,30520416,1.0,shared bath,30520416
5173,10491584,3,4e Arrondissement,74%,100%,Entire home/apt,19,80.0,"['email', 'phone']",1 bath,554.0,Jérôme,30521814,1.0,bath,30521814
5175,8650176,44,2e Arrondissement,60%,100%,Entire home/apt,28,95.0,"['email', 'phone']",1 bath,1000.0,Pauline,30524849,1.0,bath,30524849
5183,227121910,54,4e Arrondissement,99%,100%,Private room,56,40.0,"['email', 'phone']",1 shared bath,1000.0,Cécile,30539566,1.0,shared bath,30539566
5185,92692140,73,5e Arrondissement,97%,100%,Private room,20,33.0,"['email', 'phone']",1 shared bath,233.0,Agnès,30544733,1.0,shared bath,30544733
5186,229197835,90,3e Arrondissement,100%,100%,Entire home/apt,22,83.0,"['email', 'phone']",1 bath,1000.0,Laetitia,30547116,1.0,bath,30547116
5190,229266407,32,8e Arrondissement,57%,90%,Entire home/apt,27,43.0,"['email', 'phone']",1 bath,776.0,Nicolas,30558159,1.0,bath,30558159
5194,178906983,320,5e Arrondissement,100%,100%,Entire home/apt,38,79.0,"['email', 'phone']",1 bath,1000.0,Patricia,30575594,1.0,bath,30575594
5196,141109004,15,9e Arrondissement,29%,97%,Entire home/apt,36,85.0,"['email', 'phone']",1 bath,1000.0,Lauranne,30579389,1.0,bath,30579389
5197,38905715,18,8e Arrondissement,96%,100%,Entire home/apt,41,56.0,"['email', 'phone', 'work_email']",1 bath,457.0,Salah,30581084,1.0,bath,30581084
5200,58595483,0,3e Arrondissement,33%,75%,Private room,25,25.0,"['email', 'phone']",2 shared baths,498.0,Aurelien,30685274,2.0,shared baths,30685274
5201,49062172,58,2e Arrondissement,99%,100%,Entire home/apt,14,97.0,"['email', 'phone']",1 bath,954.0,Gaële,30711339,1.0,bath,30711339
5202,369826491,36,6e Arrondissement,97%,98%,Entire home/apt,26,116.0,"['email', 'phone']",1 bath,1000.0,WeHost,30728286,1.0,bath,30728286
5206,4261531,0,2e Arrondissement,0%,60%,Entire home/apt,8,175.0,"['email', 'phone']",2 baths,410.0,Christian,30821017,2.0,baths,30821017
5207,227121910,91,4e Arrondissement,99%,100%,Private room,37,31.0,"['email', 'phone']",1 shared bath,1000.0,Cécile,30884947,1.0,shared bath,30884947
5208,103003121,12,3e Arrondissement,100%,100%,Private room,35,29.0,"['email', 'phone', 'work_email']",1 private bath,497.0,Ouissem,30899055,1.0,private bath,30899055
5209,50388204,2,7e Arrondissement,100%,100%,Entire home/apt,70,280.0,"['email', 'phone', 'work_email']",2.5 baths,1000.0,Matthieu,30901774,2.5,baths,30901774
5210,2785577,76,1er Arrondissement,100%,100%,Private room,24,42.0,"['email', 'phone']",1 private bath,796.0,Juliette,30919386,1.0,private bath,30919386
5211,369826491,62,8e Arrondissement,97%,98%,Entire home/apt,17,43.0,"['email', 'phone']",1 bath,1000.0,WeHost,30933863,1.0,bath,30933863
5213,10758726,1,2e Arrondissement,43%,94%,Entire home/apt,22,518.0,"['email', 'phone']",2 baths,1000.0,Claire,30949875,2.0,baths,30949875
5214,185293521,381,1er Arrondissement,100%,100%,Entire home/apt,27,65.0,"['email', 'phone', 'work_email']",1 bath,1000.0,So,30950595,1.0,bath,30950595
5215,21220503,106,6e Arrondissement,81%,100%,Private room,32,43.0,"['email', 'phone']",1.5 shared baths,1000.0,Hugo,30957140,1.5,shared baths,30957140
5216,2145574,2,9e Arrondissement,76%,100%,Entire home/apt,17,3200.0,"['email', 'phone']",7 baths,892.0,Jean-Maxime,30970918,7.0,baths,30970918
5217,34799011,104,4e Arrondissement,52%,100%,Entire home/apt,49,80.0,"['email', 'phone']",1 bath,713.0,Marion,30971654,1.0,bath,30971654
5218,231450698,112,6e Arrondissement,100%,100%,Entire home/apt,40,99.0,['phone'],1 bath,1000.0,Jeanne,30978116,1.0,bath,30978116
5222,231781935,7,3e Arrondissement,100%,100%,Entire home/apt,39,113.0,"['email', 'phone']",1 bath,335.0,El Gada,31031827,1.0,bath,31031827
5223,215322188,26,4e Arrondissement,52%,86%,Private room,19,24.0,"['email', 'phone']",1 shared bath,556.0,Attika,31031931,1.0,shared bath,31031931
5225,4962439,136,5e Arrondissement,94%,100%,Entire home/apt,23,84.0,"['email', 'phone']",1 bath,926.0,Stéphanie,31064284,1.0,bath,31064284
5231,231837008,40,3e Arrondissement,41%,58%,Private room,10,30.0,"['email', 'phone']",1 shared bath,746.0,Naouel,31096060,1.0,shared bath,31096060
5232,4437711,9,3e Arrondissement,70%,100%,Private room,36,118.0,"['email', 'phone']",1 private bath,1000.0,Dominique,31098565,1.0,private bath,31098565
5234,24725720,6,1er Arrondissement,70%,92%,Entire home/apt,21,56.0,"['email', 'phone', 'work_email']",1 bath,789.0,Beatrice,31123266,1.0,bath,31123266
5236,408306543,144,7e Arrondissement,97%,100%,Entire home/apt,24,64.0,"['email', 'phone']",1 bath,1000.0,Etienne,31159573,1.0,bath,31159573
5239,146872942,23,8e Arrondissement,77%,80%,Private room,50,28.0,"['email', 'phone']",1 shared bath,160.0,Aurélien,31215037,1.0,shared bath,31215037
5241,22433371,35,1er Arrondissement,96%,100%,Entire home/apt,23,50.0,"['email', 'phone']",1 bath,683.0,Philippe,31219526,1.0,bath,31219526
5242,18805733,101,3e Arrondissement,98%,100%,Private room,35,45.0,"['email', 'phone']",1 shared bath,1000.0,Cyril,31219842,1.0,shared bath,31219842
5246,192799006,15,3e Arrondissement,25%,100%,Entire home/apt,37,80.0,"['email', 'phone']",1 bath,1000.0,Valérie,31252789,1.0,bath,31252789
5247,64052480,64,6e Arrondissement,100%,100%,Entire home/apt,33,46.0,"['email', 'phone']",1 bath,765.0,Gwenaelle,31262661,1.0,bath,31262661
5248,222707019,45,1er Arrondissement,100%,100%,Entire home/apt,31,81.0,"['email', 'phone']",1 bath,1000.0,Karine,31273842,1.0,bath,31273842
5249,222707019,54,1er Arrondissement,100%,100%,Entire home/apt,36,80.0,"['email', 'phone']",1 bath,1000.0,Karine,31273845,1.0,bath,31273845
5250,67857109,459,2e Arrondissement,99%,89%,Entire home/apt,15,48.0,"['email', 'phone']",1 bath,627.0,Rose Et José,31287495,1.0,bath,31287495
5251,9144452,78,5e Arrondissement,100%,90%,Private room,24,22.0,"['email', 'phone']",1 shared bath,671.0,Serge,31325167,1.0,shared bath,31325167
5253,141109004,43,9e Arrondissement,29%,97%,Private room,28,39.0,"['email', 'phone']",1 shared bath,1000.0,Lauranne,31349215,1.0,shared bath,31349215
5256,227121910,18,4e Arrondissement,99%,100%,Private room,40,48.0,"['email', 'phone']",1 shared bath,687.0,Cécile,31374880,1.0,shared bath,31374880
5258,8067536,97,1er Arrondissement,99%,98%,Entire home/apt,24,480.0,"['email', 'phone']",4.5 baths,1000.0,Nicolas,31407076,4.5,baths,31407076
5259,83302087,3,6e Arrondissement,28%,57%,Entire home/apt,15,70.0,"['email', 'phone']",1 bath,213.0,Justine,31412671,1.0,bath,31412671
5264,235749543,122,7e Arrondissement,84%,100%,Private room,31,34.0,"['email', 'phone']",1.5 shared baths,888.0,Kamel,31469125,1.5,shared baths,31469125
5267,32562609,9,6e Arrondissement,98%,100%,Entire home/apt,17,50.0,"['email', 'phone']",1 bath,518.0,Jérémy,31527005,1.0,bath,31527005
5269,7505318,9,3e Arrondissement,55%,100%,Private room,12,35.0,"['email', 'phone']",1 shared bath,1000.0,Laurence,31528167,1.0,shared bath,31528167
5271,191415004,10,3e Arrondissement,25%,100%,Private room,17,60.0,"['email', 'phone']",1 private bath,827.0,Rene,31534562,1.0,private bath,31534562
5272,50309447,121,9e Arrondissement,96%,94%,Private room,23,28.0,"['email', 'phone']",1 shared bath,520.0,Valentin,31536457,1.0,shared bath,31536457
5273,236477067,27,5e Arrondissement,93%,100%,Private room,25,50.0,"['email', 'phone']",1 shared bath,797.0,Andrée Et Christian,31551125,1.0,shared bath,31551125
5278,185480988,1,7e Arrondissement,50%,0%,Private room,8,100.0,"['email', 'phone']",1 shared bath,11.0,James,31581815,1.0,shared bath,31581815
5279,65326569,7,8e Arrondissement,92%,100%,Private room,46,25.0,"['email', 'phone']",1.5 shared baths,751.0,Sylviane,31584068,1.5,shared baths,31584068
5281,65326569,3,8e Arrondissement,92%,100%,Private room,45,21.0,"['email', 'phone']",1.5 shared baths,763.0,Sylviane,31588170,1.5,shared baths,31588170
5282,233797392,64,5e Arrondissement,100%,100%,Entire home/apt,55,125.0,"['email', 'phone']",1 bath,489.0,Sarah,31612251,1.0,bath,31612251
5284,683086,6,4e Arrondissement,100%,100%,Entire home/apt,27,189.0,"['email', 'phone']",1 bath,1000.0,Karine,31628356,1.0,bath,31628356
5285,683086,4,1er Arrondissement,100%,100%,Entire home/apt,21,141.0,"['email', 'phone']",1 bath,1000.0,Karine,31628357,1.0,bath,31628357
5286,683086,2,6e Arrondissement,100%,100%,Entire home/apt,26,164.0,"['email', 'phone']",1 bath,1000.0,Karine,31628365,1.0,bath,31628365
5287,683086,3,6e Arrondissement,100%,100%,Entire home/apt,27,155.0,"['email', 'phone']",1 bath,1000.0,Karine,31628370,1.0,bath,31628370
5288,683086,2,2e Arrondissement,100%,100%,Entire home/apt,25,160.0,"['email', 'phone']",1.5 baths,1000.0,Karine,31628378,1.5,baths,31628378
5289,683086,5,2e Arrondissement,100%,100%,Entire home/apt,27,166.0,"['email', 'phone']",1 bath,1000.0,Karine,31628381,1.0,bath,31628381
5290,683086,2,6e Arrondissement,100%,100%,Entire home/apt,26,149.0,"['email', 'phone']",1 bath,1000.0,Karine,31628389,1.0,bath,31628389
5291,683086,5,7e Arrondissement,100%,100%,Entire home/apt,26,157.0,"['email', 'phone']",1.5 baths,1000.0,Karine,31628395,1.5,baths,31628395
5292,683086,2,6e Arrondissement,100%,100%,Entire home/apt,25,151.0,"['email', 'phone']",1.5 baths,1000.0,Karine,31628400,1.5,baths,31628400
5293,683086,2,2e Arrondissement,100%,100%,Entire home/apt,26,159.0,"['email', 'phone']",1.5 baths,1000.0,Karine,31628403,1.5,baths,31628403
5294,683086,3,6e Arrondissement,100%,100%,Entire home/apt,27,141.0,"['email', 'phone']",1 bath,1000.0,Karine,31628405,1.0,bath,31628405
5295,683086,0,6e Arrondissement,100%,100%,Entire home/apt,26,149.0,"['email', 'phone']",1 bath,1000.0,Karine,31628414,1.0,bath,31628414
5296,683086,2,1er Arrondissement,100%,100%,Entire home/apt,25,170.0,"['email', 'phone']",1.5 baths,1000.0,Karine,31628429,1.5,baths,31628429
5297,683086,1,3e Arrondissement,100%,100%,Entire home/apt,26,149.0,"['email', 'phone']",1.5 baths,1000.0,Karine,31628432,1.5,baths,31628432
5298,683086,4,2e Arrondissement,100%,100%,Entire home/apt,30,221.0,"['email', 'phone']",1.5 baths,1000.0,Karine,31628435,1.5,baths,31628435
5299,683086,2,2e Arrondissement,100%,100%,Entire home/apt,27,225.0,"['email', 'phone']",1.5 baths,1000.0,Karine,31628438,1.5,baths,31628438
5300,683086,5,2e Arrondissement,100%,100%,Entire home/apt,30,213.0,"['email', 'phone']",1.5 baths,1000.0,Karine,31628453,1.5,baths,31628453
5301,683086,0,3e Arrondissement,100%,100%,Entire home/apt,28,145.0,"['email', 'phone']",1.5 baths,1000.0,Karine,31629237,1.5,baths,31629237
5302,683086,8,3e Arrondissement,100%,100%,Entire home/apt,26,150.0,"['email', 'phone']",1 bath,1000.0,Karine,31629238,1.0,bath,31629238
5303,683086,2,3e Arrondissement,100%,100%,Entire home/apt,27,163.0,"['email', 'phone']",1 bath,1000.0,Karine,31629246,1.0,bath,31629246
5304,683086,1,1er Arrondissement,100%,100%,Entire home/apt,24,152.0,"['email', 'phone']",1 bath,1000.0,Karine,31629253,1.0,bath,31629253
5307,237226338,22,6e Arrondissement,100%,100%,Entire home/apt,67,300.0,"['email', 'phone']",2.5 baths,1000.0,Nadia,31641976,2.5,baths,31641976
5309,5931758,15,2e Arrondissement,100%,100%,Entire home/apt,24,148.0,"['email', 'phone']",1 bath,1000.0,2beapart,31661774,1.0,bath,31661774
5310,13746538,55,2e Arrondissement,100%,100%,Private room,51,50.0,"['email', 'phone']",1 shared bath,828.0,Modwene,31668325,1.0,shared bath,31668325
5311,237589837,179,6e Arrondissement,97%,96%,Entire home/apt,35,71.0,"['email', 'phone']",1 bath,1000.0,Flora,31684470,1.0,bath,31684470
5312,51596208,102,9e Arrondissement,97%,100%,Entire home/apt,52,80.0,"['email', 'phone']",1 bath,1000.0,Carine,31701554,1.0,bath,31701554
5313,237775498,219,7e Arrondissement,100%,100%,Entire home/apt,42,69.0,"['email', 'phone']",1 bath,1000.0,Frédéric,31703449,1.0,bath,31703449
5314,97628021,46,3e Arrondissement,94%,90%,Entire home/apt,21,54.0,"['email', 'phone']",1 bath,336.0,Thomas,31713718,1.0,bath,31713718
5317,5990002,144,7e Arrondissement,92%,93%,Private room,39,60.0,"['email', 'phone']",1 private bath,1000.0,Aïda,31737583,1.0,private bath,31737583
5322,10827051,2,3e Arrondissement,100%,100%,Private room,24,150.0,"['email', 'phone']",1 shared bath,930.0,Antoine,31814546,1.0,shared bath,31814546
5323,227121910,6,4e Arrondissement,99%,100%,Private room,40,70.0,"['email', 'phone']",1 shared bath,886.0,Cécile,31817790,1.0,shared bath,31817790
5324,224927537,3,3e Arrondissement,100%,100%,Hotel room,14,120.0,"['email', 'phone']",0 baths,1000.0,SLO Living,31822270,0.0,baths,31822270
5327,21263213,5,6e Arrondissement,58%,88%,Private room,41,40.0,"['email', 'phone']",1 private bath,836.0,Sophie,31858559,1.0,private bath,31858559
5330,215915788,183,3e Arrondissement,100%,100%,Entire home/apt,20,52.0,"['email', 'phone']",1 bath,302.0,Delce,31897142,1.0,bath,31897142
5331,239159493,8,6e Arrondissement,92%,100%,Entire home/apt,17,50.0,"['email', 'phone']",1 bath,778.0,Milène,31903215,1.0,bath,31903215
5332,20273858,43,8e Arrondissement,80%,90%,Entire home/apt,26,57.0,"['email', 'phone']",1 bath,985.0,Manon,31921023,1.0,bath,31921023
5333,37078595,17,8e Arrondissement,93%,100%,Private room,35,35.0,"['email', 'phone']",1 shared bath,1000.0,Asny,31948711,1.0,shared bath,31948711
5334,3313311,233,3e Arrondissement,99%,100%,Entire home/apt,49,130.0,"['email', 'phone']",1 bath,1000.0,Jérémy,31978135,1.0,bath,31978135
