,host_id,number_of_reviews,neighbourhood_cleansed,host_acceptance_rate,host_response_rate,room_type,amenities,price,host_verifications,bathrooms_text,description,host_name,id,number,type,listing_id
11160,452472541,5,Saint-Jean-de-Luz,100%,100%,Entire home/apt,43,97.0,"['email', 'phone']",1 bath,1000.0,Christian,596721241315151062,1.0,bath,596721241315151062
11161,257602477,0,Ciboure,75%,100%,Entire home/apt,10,65.0,"['email', 'phone']",1 bath,577.0,Nadine,592508155625629988,1.0,bath,592508155625629988
11163,181036617,0,Biarritz,98%,90%,Entire home/apt,31,536.0,"['email', 'phone']",2 baths,1000.0,Keyweek,592572195731475828,2.0,baths,592572195731475828
11164,4584754,3,Ciboure,16%,100%,Entire home/apt,13,200.0,"['email', 'phone']",1 bath,184.0,Isabelle,592584097805056760,1.0,bath,592584097805056760
11165,83849582,1,Arcangues,100%,100%,Entire home/apt,22,300.0,"['email', 'phone']",2 baths,315.0,Luc,592590963941230095,2.0,baths,592590963941230095
11167,443963962,3,Biarritz,97%,91%,Entire home/apt,21,174.0,"['email', 'phone']",1 bath,1000.0,Guest,592594057135493957,1.0,bath,592594057135493957
11168,33287882,1,Biarritz,97%,100%,Entire home/apt,21,328.0,"['email', 'phone']",2.5 baths,1000.0,Michel Agence First,592623985610103077,2.5,baths,592623985610103077
11171,124590480,2,Arbonne,100%,100%,Entire home/apt,41,215.0,"['email', 'phone']",1 bath,600.0,Sébastien,596796560329616696,1.0,bath,596796560329616696
11172,451669392,6,Biarritz,85%,100%,Entire home/apt,30,156.0,"['email', 'phone']",1 bath,1000.0,Bernard,592708361595576212,1.0,bath,592708361595576212
11173,32745747,18,Hendaye,100%,100%,Entire home/apt,45,114.0,"['email', 'phone']",1 bath,525.0,Lingfeng,596824586425480269,1.0,bath,596824586425480269
11174,162389597,18,Bidart,96%,100%,Entire home/apt,20,100.0,"['email', 'phone']",1 bath,828.0,Marilys,592719713797051832,1.0,bath,592719713797051832
11175,410084502,6,Saint-Jean-de-Luz,100%,100%,Entire home/apt,23,86.0,"['email', 'phone']",1 bath,1000.0,Mickael,592725973147294860,1.0,bath,592725973147294860
11176,343999565,5,Bidart,95%,82%,Entire home/apt,24,53.0,"['email', 'phone']",1 bath,939.0,Marie,592798047350603635,1.0,bath,592798047350603635
11177,15268633,4,Arbonne,100%,100%,Entire home/apt,34,290.0,"['email', 'phone', 'work_email']",2 baths,465.0,Isabelle,596840872949572457,2.0,baths,596840872949572457
11178,28757542,9,Biarritz,100%,100%,Entire home/apt,32,80.0,"['email', 'phone']",1 bath,663.0,Pierre,593061936508702073,1.0,bath,593061936508702073
11179,452505571,19,Anglet,96%,100%,Private room,21,75.0,['phone'],1 shared bath,789.0,Martine,596912861971436375,1.0,shared bath,596912861971436375
11180,13062446,7,Biarritz,100%,100%,Entire home/apt,15,49.0,"['email', 'phone', 'work_email']",1 bath,594.0,Charlotte,593086315663732909,1.0,bath,593086315663732909
11181,452523070,2,Biarritz,50%,100%,Entire home/apt,6,160.0,"['email', 'phone']",2 baths,609.0,Pierre,596953287778974523,2.0,baths,596953287778974523
11182,443963962,3,Biarritz,97%,91%,Entire home/apt,24,146.0,"['email', 'phone']",2 baths,1000.0,Guest,593106127708793480,2.0,baths,593106127708793480
11183,130005487,0,Saint-Jean-de-Luz,100%,98%,Entire home/apt,11,250.0,"['email', 'phone']",1 bath,904.0,Agence Poplidays,593166196138937775,1.0,bath,593166196138937775
11184,452527713,10,Saint-Jean-de-Luz,93%,100%,Entire home/apt,47,88.0,"['email', 'phone']",1 bath,1000.0,Arthur,596967811438409973,1.0,bath,596967811438409973
11185,127965670,18,Bayonne,74%,100%,Entire home/apt,20,70.0,"['email', 'phone']",1 bath,408.0,Louis,597017676768480968,1.0,bath,597017676768480968
11186,11121489,12,Biarritz,77%,86%,Entire home/apt,38,236.0,"['email', 'phone']",2 baths,971.0,Thomas,597056122978163733,2.0,baths,597056122978163733
11187,177465065,5,Bayonne,100%,100%,Entire home/apt,34,120.0,"['email', 'phone']",1 bath,1000.0,Céline,593181209014387237,1.0,bath,593181209014387237
11188,4787032,7,Bidart,100%,100%,Entire home/apt,24,500.0,"['email', 'phone']",2.5 baths,577.0,Xavier,597063862023880559,2.5,baths,597063862023880559
11189,384414885,2,Urrugne,100%,100%,Entire home/apt,16,150.0,"['email', 'phone']",1 bath,420.0,Audrey,593240264451657320,1.0,bath,593240264451657320
11190,48177187,2,Bayonne,100%,100%,Entire home/apt,8,70.0,"['email', 'phone']",1 bath,1000.0,Hélène,593317239016667941,1.0,bath,593317239016667941
11191,176527828,0,Anglet,95%,98%,Entire home/apt,46,700.0,"['email', 'phone']",2 baths,1000.0,Delphine,593431108021219100,2.0,baths,593431108021219100
11192,451831103,20,Biarritz,100%,100%,Entire home/apt,26,60.0,"['email', 'phone']",1 bath,523.0,Olivier,593453814359590584,1.0,bath,593453814359590584
11193,179918771,6,Biarritz,100%,100%,Entire home/apt,31,280.0,"['email', 'phone']",2 baths,1000.0,Tibo,597075212201976406,2.0,baths,597075212201976406
11195,199615366,10,Saint-Jean-de-Luz,99%,100%,Entire home/apt,42,113.0,['phone'],2 baths,554.0,Biak,597504800084746481,2.0,baths,597504800084746481
11196,160711881,12,Hendaye,90%,97%,Entire home/apt,31,91.0,"['email', 'phone']",1 bath,610.0,Celine,597579058858203705,1.0,bath,597579058858203705
11197,381079552,5,Bayonne,91%,100%,Entire home/apt,9,75.0,"['email', 'phone']",1 bath,519.0,Benoit,593474902305467267,1.0,bath,593474902305467267
11198,116526780,1,Anglet,100%,50%,Entire home/apt,9,90.0,"['email', 'phone']",1 bath,581.0,Delphine,597579951026595710,1.0,bath,597579951026595710
11199,452650641,6,Biarritz,100%,100%,Entire home/apt,25,96.0,"['email', 'phone']",1 bath,1000.0,Nicolas,597661004255722450,1.0,bath,597661004255722450
11201,130005487,1,Hendaye,100%,98%,Entire home/apt,16,250.0,"['email', 'phone']",1 bath,1000.0,Agence Poplidays,593755444779659495,1.0,bath,593755444779659495
11202,106594990,3,Villefranque,85%,100%,Private room,15,62.0,"['email', 'phone']",1 shared bath,799.0,Vanessa,597703846679138374,1.0,shared bath,597703846679138374
11203,106594990,7,Villefranque,85%,100%,Private room,15,62.0,"['email', 'phone']",1 shared bath,799.0,Vanessa,597738933012238290,1.0,shared bath,597738933012238290
11204,106594990,22,Villefranque,85%,100%,Private room,15,124.0,"['email', 'phone']",1 private bath,801.0,Vanessa,597748579761631902,1.0,private bath,597748579761631902
11205,87574741,4,Ciboure,100%,100%,Entire home/apt,36,90.0,"['email', 'phone']",1 bath,555.0,Christophe,597804344767924781,1.0,bath,597804344767924781
11206,451910203,3,Anglet,100%,100%,Entire home/apt,7,100.0,"['email', 'phone']",1 bath,286.0,Isabelle,593850839429591340,1.0,bath,593850839429591340
11207,75240487,5,Anglet,88%,100%,Entire home/apt,17,200.0,"['email', 'phone']",2 baths,1000.0,Pauline,597823237867927500,2.0,baths,597823237867927500
11208,133059316,0,Ciboure,100%,87%,Entire home/apt,15,250.0,"['email', 'phone']",1 bath,1000.0,Agence Poplidays 5,593901197575397903,1.0,bath,593901197575397903
11209,410852555,3,Saint-PÃ©e-sur-Nivelle,100%,100%,Private room,52,110.0,"['email', 'phone']",1 shared bath,75.0,Stephane,594037546223483960,1.0,shared bath,594037546223483960
11210,410852555,4,Saint-PÃ©e-sur-Nivelle,100%,100%,Private room,52,110.0,"['email', 'phone']",1 shared bath,75.0,Stephane,594042987652828655,1.0,shared bath,594042987652828655
11211,410852555,5,Saint-PÃ©e-sur-Nivelle,100%,100%,Private room,52,160.0,"['email', 'phone']",1 shared bath,94.0,Stephane,594046612634701445,1.0,shared bath,594046612634701445
11212,451952331,3,Anglet,100%,100%,Entire home/apt,7,80.0,['email'],1 bath,1000.0,Isabelle,594057324973222167,1.0,bath,594057324973222167
11213,451961257,4,Macaye,56%,100%,Entire home/apt,9,130.0,"['email', 'phone']",1.5 baths,715.0,Alain,594091410797328004,1.5,baths,594091410797328004
11214,70330153,32,Biarritz,97%,100%,Entire home/apt,42,80.0,"['email', 'phone', 'work_email']",1 bath,832.0,Philippe,594161536280923758,1.0,bath,594161536280923758
11215,126385463,3,Anglet,68%,100%,Entire home/apt,17,80.0,"['email', 'phone', 'work_email']",1 bath,753.0,Yann,594166863287631774,1.0,bath,594166863287631774
11218,33596200,5,Anglet,89%,100%,Entire home/apt,33,75.0,['phone'],1 bath,965.0,Karine,594244612348624365,1.0,bath,594244612348624365
11219,389762971,12,Anglet,98%,100%,Entire home/apt,19,85.0,['phone'],1 bath,1000.0,Clémentine,598266574833125491,1.0,bath,598266574833125491
11220,378829038,0,Saint-Jean-de-Luz,33%,90%,Entire home/apt,24,720.0,"['email', 'phone']",2 baths,1000.0,Camille & Gaëlle,598361162184556252,2.0,baths,598361162184556252
11221,10048485,8,Bayonne,91%,100%,Entire home/apt,21,40.0,"['email', 'phone']",1 bath,343.0,Sophie,594441998637452825,1.0,bath,594441998637452825
11222,13854053,3,Briscous,100%,100%,Entire home/apt,47,290.0,"['email', 'phone']",3 baths,1000.0,François,598397624013784830,3.0,baths,598397624013784830
11223,395354914,26,Saint-Jean-de-Luz,100%,100%,Entire home/apt,4,70.0,"['email', 'phone']",1 bath,551.0,Thibault,598519757215109789,1.0,bath,598519757215109789
11224,113038136,0,Biarritz,97%,100%,Entire home/apt,7,15.0,['phone'],1 bath,1000.0,Oriane - Interhome Group,594592886839125259,1.0,bath,594592886839125259
11225,425102959,2,Briscous,36%,100%,Entire home/apt,49,75.0,"['email', 'phone']",1 bath,843.0,Josephine,598942721272401237,1.0,bath,598942721272401237
11227,10766287,1,Anglet,50%,100%,Entire home/apt,69,329.0,"['email', 'phone']",1 bath,1000.0,Jérémy,598959590488498733,1.0,bath,598959590488498733
11228,20676989,0,Biarritz,47%,94%,Entire home/apt,8,82.0,"['email', 'phone', 'work_email']",1 bath,1000.0,Michaël,599035549609263733,1.0,bath,599035549609263733
11229,133059316,3,Urrugne,100%,87%,Entire home/apt,17,250.0,"['email', 'phone']",1 bath,1000.0,Agence Poplidays 5,599045074988733008,1.0,bath,599045074988733008
11230,83038943,12,Ahetze,73%,100%,Entire home/apt,27,90.0,"['email', 'phone']",1 bath,656.0,Marie,599065887462747674,1.0,bath,599065887462747674
11231,16337069,1,Bayonne,86%,100%,Entire home/apt,27,60.0,['phone'],1 bath,864.0,Pierre,601081842017025368,1.0,bath,601081842017025368
11232,113038136,2,Biarritz,97%,100%,Entire home/apt,12,15.0,['phone'],1 bath,1000.0,Oriane - Interhome Group,601137780617905683,1.0,bath,601137780617905683
11233,453008805,3,Biarritz,100%,0%,Entire home/apt,39,120.0,['phone'],1 bath,456.0,Jocelyne,599099656173627476,1.0,bath,599099656173627476
11235,276930838,9,Domezain-Berraute,100%,100%,Entire home/apt,29,50.0,"['email', 'phone']",1 bath,1000.0,Deborah,599152482861544087,1.0,bath,599152482861544087
11236,453440133,2,EstÃ©renÃ§uby,86%,100%,Entire home/apt,42,60.0,"['email', 'phone']",1 bath,67.0,Patrick,601179149054446022,1.0,bath,601179149054446022
11237,453037553,2,Anglet,75%,80%,Entire home/apt,30,75.0,"['email', 'phone']",1 bath,584.0,Fanny,599198914323199602,1.0,bath,599198914323199602
11238,363905527,1,Saint-Jean-de-Luz,100%,100%,Private room,14,55.0,"['email', 'phone']",1 private bath,452.0,Antoine Michel,601235511594435278,1.0,private bath,601235511594435278
11239,326648679,5,Uhart-Cize,79%,100%,Entire home/apt,33,70.0,['phone'],1 bath,927.0,Isabelle,601473065762267079,1.0,bath,601473065762267079
11242,153990693,20,Biarritz,96%,100%,Entire home/apt,37,84.0,"['email', 'phone']",1 bath,1000.0,Guillaume,601839515826902897,1.0,bath,601839515826902897
11243,85405506,5,Ciboure,100%,100%,Entire home/apt,36,230.0,['phone'],2.5 baths,751.0,Amelie,601986904255441290,2.5,baths,601986904255441290
11244,258583005,5,ChÃ©raute,100%,80%,Entire home/apt,5,75.0,"['email', 'phone']",1 bath,97.0,Mathilde,599627729703023561,1.0,bath,599627729703023561
11245,17423263,1,Anglet,50%,100%,Entire home/apt,37,175.0,"['email', 'phone']",2 baths,1000.0,Alexis,602030604409719836,2.0,baths,602030604409719836
11246,336022366,0,Urrugne,85%,100%,Entire home/apt,30,491.0,"['email', 'phone']",2 baths,1000.0,Anna María,599659831057781857,2.0,baths,599659831057781857
11247,75862484,10,Anglet,95%,90%,Entire home/apt,7,93.0,"['email', 'phone']",1 bath,515.0,Isabelle,599675597225016746,1.0,bath,599675597225016746
11249,453665706,2,Saint-Jean-de-Luz,100%,100%,Entire home/apt,38,137.0,"['email', 'phone']",1 bath,303.0,Nathalie,602195595034788007,1.0,bath,602195595034788007
11250,421838694,0,Hendaye,100%,100%,Entire home/apt,12,200.0,"['email', 'phone']",1 bath,848.0,Jacqueline,599752346392193005,1.0,bath,599752346392193005
11251,428193204,1,Anglet,57%,90%,Entire home/apt,11,629.0,['phone'],2 baths,537.0,Christian,602557549977548691,2.0,baths,602557549977548691
11252,453153654,0,GuÃ©thary,100%,100%,Entire home/apt,45,224.0,['phone'],2.5 baths,517.0,René,599764211443727828,2.5,baths,599764211443727828
11254,351357234,0,Biarritz,0%,60%,Entire home/apt,23,55.0,"['email', 'phone']",1 bath,617.0,Jo Alex,599773111226759872,1.0,bath,599773111226759872
11255,453757248,0,Anglet,100%,90%,Entire home/apt,24,485.0,['phone'],3 baths,1000.0,Caroline,602667154656029591,3.0,baths,602667154656029591
11256,19172816,0,Bidart,89%,86%,Private room,28,188.0,"['email', 'phone']",1 private bath,1000.0,Domaine De Bassilour,602700039489384772,1.0,private bath,602700039489384772
11257,6301585,2,Anglet,100%,100%,Entire home/apt,55,368.0,"['email', 'phone']",4.5 baths,410.0,Marie-Edith,602709065449171232,4.5,baths,602709065449171232
11258,107035489,0,Anglet,75%,100%,Entire home/apt,25,480.0,"['email', 'phone']",4 baths,489.0,Maitena,599779378202441903,4.0,baths,599779378202441903
11259,11591806,13,Bayonne,100%,100%,Entire home/apt,27,55.0,"['email', 'phone']",1 bath,572.0,Mathilde,599822264837261836,1.0,bath,599822264837261836
11261,63220951,3,Bayonne,73%,88%,Entire home/apt,6,90.0,"['email', 'phone']",1 bath,361.0,Delphine,599825634583352069,1.0,bath,599825634583352069
11262,58476647,3,Ustaritz,58%,60%,Entire home/apt,10,105.0,"['email', 'phone']",1 bath,569.0,Zoé,602827267119515610,1.0,bath,602827267119515610
11263,8894871,15,Boucau,94%,100%,Entire home/apt,40,150.0,"['email', 'phone']",1 bath,1000.0,Anne,599847365014032875,1.0,bath,599847365014032875
11264,453026493,2,Saint-PÃ©e-sur-Nivelle,100%,100%,Entire home/apt,4,85.0,['phone'],1 bath,464.0,Thibaut,602842692676068659,1.0,bath,602842692676068659
11265,176527828,8,Biarritz,95%,98%,Entire home/apt,13,149.0,"['email', 'phone']",2 baths,769.0,Delphine,602862287571890174,2.0,baths,602862287571890174
11266,133059316,0,Anglet,100%,87%,Entire home/apt,14,250.0,"['email', 'phone']",1 bath,814.0,Agence Poplidays 5,603227559648745474,1.0,bath,603227559648745474
11267,251726163,2,Anglet,98%,100%,Entire home/apt,41,130.0,['phone'],1 bath,1000.0,Alexandre,603267028753612949,1.0,bath,603267028753612949
11268,133059316,0,Ciboure,100%,87%,Entire home/apt,13,250.0,"['email', 'phone']",1 bath,1000.0,Agence Poplidays 5,603313462717019406,1.0,bath,603313462717019406
11269,72726817,0,Hendaye,100%,100%,Private room,19,43.0,"['email', 'phone', 'work_email']",2 shared baths,436.0,Jeff,600002843714412131,2.0,shared baths,600002843714412131
11270,113029032,0,Hendaye,98%,100%,Entire home/apt,11,15.0,"['email', 'phone']",1 bath,1000.0,Sophie - Interhome Group,600350840093097616,1.0,bath,600350840093097616
11271,124850256,7,Saint-Pierre-d'Irube,100%,100%,Entire home/apt,13,85.0,"['email', 'phone']",1 bath,938.0,Charlotte,603316106495546348,1.0,bath,603316106495546348
11272,33202941,3,Hendaye,67%,90%,Private room,25,85.0,"['email', 'phone']",1 private bath,181.0,Mirentxu,603318628735223788,1.0,private bath,603318628735223788
11273,23017692,17,Biarritz,94%,90%,Entire home/apt,38,109.0,"['email', 'phone']",1 bath,490.0,Maxime,600351506015518858,1.0,bath,600351506015518858
11274,432590941,25,Ascain,100%,100%,Private room,26,60.0,['phone'],1 private bath,694.0,Mikela,603456818223576963,1.0,private bath,603456818223576963
11275,45905888,5,Anglet,98%,100%,Entire home/apt,25,850.0,"['email', 'phone']",7.5 baths,1000.0,Ellen,600384300781421379,7.5,baths,600384300781421379
11276,62885716,0,Saint-Jean-de-Luz,99%,90%,Entire home/apt,10,100.0,"['email', 'phone', 'work_email']",1 bath,496.0,Lisa,603483735236519773,1.0,bath,603483735236519773
11277,333422389,0,Anglet,0%,50%,Entire home/apt,47,350.0,"['email', 'phone']",1 bath,522.0,Isabelle,603542697299486002,1.0,bath,603542697299486002
11278,101069149,2,Cambo-les-Bains,100%,100%,Entire home/apt,38,45.0,"['email', 'phone']",1 bath,1000.0,Karine,600400431423106688,1.0,bath,600400431423106688
11279,453291221,17,Ascain,100%,100%,Entire home/apt,33,46.0,"['email', 'phone']",1 bath,1000.0,Marie Jo,600406990201233548,1.0,bath,600406990201233548
11280,107343969,0,Saint-Jean-de-Luz,85%,86%,Entire home/apt,24,150.0,"['email', 'phone']",1 bath,1000.0,Luc,600523766414323069,1.0,bath,600523766414323069
11281,101816910,5,Biarritz,100%,100%,Entire home/apt,9,130.0,"['email', 'phone']",1 bath,825.0,Cédric,603645903031626719,1.0,bath,603645903031626719
11284,454058233,6,Bidart,100%,100%,Entire home/apt,47,330.0,['phone'],2.5 baths,867.0,Lilou,603948340195949493,2.5,baths,603948340195949493
11285,70024923,2,Biarritz,100%,33%,Entire home/apt,38,180.0,"['email', 'phone', 'work_email']",1 bath,564.0,Anastasia,603949886653274854,1.0,bath,603949886653274854
11286,87730132,1,Ciboure,100%,100%,Entire home/apt,29,128.0,"['email', 'phone']",2 baths,119.0,Solange,603949971875953010,2.0,baths,603949971875953010
11287,50822795,1,Saint-Jean-de-Luz,86%,90%,Entire home/apt,21,150.0,"['email', 'phone']",3 baths,1000.0,Luc,600546158313014183,3.0,baths,600546158313014183
11288,39465196,1,Hendaye,100%,100%,Entire home/apt,37,55.0,"['email', 'phone']",1 bath,119.0,Mourad,600877847683503486,1.0,bath,600877847683503486
11290,401298440,8,Anglet,91%,100%,Entire home/apt,24,57.0,"['email', 'phone']",1 bath,551.0,Laurent,600937513463430005,1.0,bath,600937513463430005
11291,443963962,5,Biarritz,97%,91%,Entire home/apt,39,164.0,"['email', 'phone']",1 bath,1000.0,Guest,608387987243954844,1.0,bath,608387987243954844
11292,41132842,1,Anglet,82%,100%,Entire home/apt,46,650.0,['phone'],2 baths,996.0,Elodie,604006156395551475,2.0,baths,604006156395551475
11294,19172816,1,Bidart,89%,86%,Entire home/apt,26,293.0,"['email', 'phone']",1 bath,1000.0,Domaine De Bassilour,604043601805997312,1.0,bath,604043601805997312
11296,80540164,3,Bayonne,93%,100%,Entire home/apt,30,140.0,"['email', 'phone']",1 bath,427.0,Franck,604096133390322843,1.0,bath,604096133390322843
11298,454088290,2,Bayonne,80%,100%,Entire home/apt,54,300.0,['phone'],2 baths,680.0,Patrick,604123546129623601,2.0,baths,604123546129623601
11299,97578964,3,Ustaritz,82%,100%,Private room,24,113.0,"['email', 'phone']",1 private bath,1000.0,Véronique,608481028110669833,1.0,private bath,608481028110669833
11300,452853415,8,Ciboure,100%,100%,Entire home/apt,28,100.0,['phone'],1 bath,307.0,Étienne,604124072700941098,1.0,bath,604124072700941098
11302,20108196,3,Saint-Jean-de-Luz,100%,100%,Entire home/apt,33,80.0,['phone'],1 bath,40.0,Robin,604131255704941585,1.0,bath,604131255704941585
11303,79184885,11,Hendaye,51%,100%,Entire home/apt,31,92.0,"['email', 'phone']",1 bath,614.0,Marcos,604136073548253717,1.0,bath,604136073548253717
11304,455005332,2,Saint-PÃ©e-sur-Nivelle,100%,100%,Entire home/apt,19,350.0,[],2 baths,1000.0,Caroline,608527167605446856,2.0,baths,608527167605446856
11305,12544955,0,Bayonne,50%,100%,Entire home/apt,29,100.0,"['email', 'phone']",1 bath,305.0,Raphaèle,604194943621065178,1.0,bath,604194943621065178
11306,184945495,3,Bayonne,99%,99%,Entire home/apt,25,112.0,"['email', 'phone']",2 baths,1000.0,Welkeys,604218947383657875,2.0,baths,604218947383657875
11307,383732525,16,Biarritz,97%,100%,Entire home/apt,28,85.0,"['email', 'phone']",1 bath,350.0,Arlene,608549185184884799,1.0,bath,608549185184884799
11308,425701620,3,Bayonne,100%,100%,Entire home/apt,32,90.0,"['email', 'phone']",1 bath,460.0,Guillaume,608682088913758706,1.0,bath,608682088913758706
